N,Z,observable,derived_keV,official_keV,abs_diff_keV
105,84,Qalpha_keV,7694.320999999763,7694.3,0.020999999763262167
116,74,Sn_keV,6836.064000000246,6836.09,0.02599999975427636
116,74,S2n_keV,11857.094000000274,11857.14,0.045999999725609086
116,74,Qalpha_keV,-383.0380000001751,-383.02,0.018000000175106834
115,75,Sn_keV,5728.168999999994,5728.1,0.06899999999404827
115,75,Sp_keV,7307.264000000199,7307.26,0.004000000199084752
115,75,S2n_keV,12761.634000000078,12761.65,0.015999999921405106
115,75,S2p_keV,16601.722000000067,16601.74,0.017999999934545485
115,75,Qalpha_keV,546.8999999999069,546.78,0.11999999990689503
114,76,Sn_keV,7792.381999999983,7792.34,0.041999999983090675
114,76,Sp_keV,8017.8589999999385,8017.7,0.1589999999387146
114,76,S2n_keV,13713.32799999998,13713.17,0.15799999997943814
114,76,S2p_keV,14617.984000000171,14617.9,0.08400000017172715
114,76,Qalpha_keV,1375.6859999997541,1375.84,0.1540000002457873
113,77,Sn_keV,6375.409999999916,6375.27,0.1399999999157444
113,77,Sp_keV,5055.811999999918,5055.77,0.041999999917607056
113,77,S2n_keV,14551.389999999898,14551.27,0.11999999989711796
113,77,S2p_keV,12314.753999999957,12314.67,0.0839999999570864
113,77,Qalpha_keV,2748.503999999957,2748.63,0.12600000004294998
112,78,Sn_keV,8908.503000000026,8908.42,0.08300000002600427
112,78,Sp_keV,6145.89000000013,6145.83,0.06000000013045792
112,78,S2n_keV,15628.094000000041,15628.16,0.06599999995887629
112,78,S2p_keV,10747.238000000129,10747.16,0.07800000012866803
112,78,Qalpha_keV,3268.555999999866,3268.58,0.02400000013403769
111,79,Sn_keV,7322.916999999899,7322.9,0.01699999989978096
111,79,Sp_keV,3653.2929999998305,3653.16,0.1329999998306448
111,79,S2n_keV,16604.89599999995,16604.86,0.035999999949126504
111,79,S2p_keV,9066.659999999916,9066.57,0.089999999916472
111,79,Qalpha_keV,3913.9419999998063,3913.9,0.041999999806193955
110,80,Sn_keV,9815.539000000106,9815.61,0.0709999998944113
110,80,Sp_keV,5077.686999999918,5077.71,0.023000000081992766
110,80,S2n_keV,17311.454000000143,17311.42,0.034000000145169906
110,80,S2p_keV,8127.653999999864,8127.71,0.056000000136009476
110,80,Qalpha_keV,4068.903999999864,4068.83,0.07399999986409966
109,81,Sn_keV,7827.130000000121,7827.24,0.10999999987870979
109,81,Sp_keV,2034.4690000002738,2034.6,0.1309999997261002
109,81,S2n_keV,18178.19600000023,18178.26,0.06399999976929394
109,81,S2p_keV,6578.596000000136,6578.66,0.06399999986388138
109,81,Qalpha_keV,4917.939999999711,4917.91,0.02999999971143552
108,82,Sn_keV,10643.999000000069,10643.93,0.06900000006862683
108,82,Sp_keV,3089.4799999999814,3089.52,0.04000000001860826
108,82,S2n_keV,18744.02600000007,18744.08,0.053999999930965714
108,82,S2p_keV,4792.734000000171,4792.67,0.0640000001712906
108,82,Qalpha_keV,5697.510000000009,5697.54,0.029999999990650394
107,83,Sn_keV,8606.168999999994,8606.24,0.07100000000536966
107,83,Sp_keV,44.46900000004098,44.52,0.05099999995902493
107,83,S2n_keV,19547.44799999986,19547.53,0.08200000014039688
107,83,S2p_keV,2841.0160000000615,2841.12,0.10399999993842357
107,83,Qalpha_keV,6862.189999999944,6862.12,0.06999999994422978
106,84,Sn_keV,11213.26099999994,11213.15,0.11099999994075915
106,84,Sp_keV,1788.2090000000317,1788.15,0.05900000003157402
106,84,S2n_keV,20162.256000000052,20162.16,0.09600000005229958
106,84,S2p_keV,1326.53600000008,1326.58,0.0439999999198335
106,84,Qalpha_keV,7693.181999999797,7693.27,0.08800000020346488
117,74,Sn_keV,4865.214999999851,4865.18,0.03499999985069735
117,74,S2n_keV,11701.279000000097,11701.27,0.00900000009642099
116,75,Sn_keV,6785.716999999946,6785.78,0.06300000005376205
116,75,Sp_keV,7256.916999999899,7256.95,0.03300000010040094
116,75,S2n_keV,12513.88599999994,12513.89,0.004000000059022568
116,75,Qalpha_keV,120.51699999999255,120.33,0.18699999999255112
115,76,Sn_keV,5758.728000000119,5758.73,0.001999999880354153
115,76,Sp_keV,8048.418000000063,8048.33,0.0880000000634027
115,76,S2n_keV,13551.110000000102,13551.07,0.04000000010273652
115,76,S2p_keV,15355.682000000263,15355.59,0.09200000026248745
115,76,Qalpha_keV,1083.8639999998268,1083.87,0.0060000001731168595
114,77,Sn_keV,8026.3930000001565,8026.53,0.13699999984328315
114,77,Sp_keV,5289.823000000091,5289.96,0.13699999990876677
114,77,S2n_keV,14401.803000000073,14401.8,0.0030000000733707566
114,77,S2p_keV,13307.68200000003,13307.65,0.03200000003016612
114,77,Qalpha_keV,2082.9139999998733,2082.81,0.1039999998733947
113,78,Sn_keV,6463.186999999918,6463.1,0.08699999991767982
113,78,Sp_keV,6233.667000000132,6233.66,0.007000000132393325
113,78,S2n_keV,15371.689999999944,15371.52,0.1699999999436841
113,78,S2p_keV,11289.47900000005,11289.43,0.04900000005000038
113,78,Qalpha_keV,3095.6629999997094,3095.79,0.12700000029053626
112,79,Sn_keV,9035.611000000034,9035.69,0.0789999999669817
112,79,Sp_keV,3780.400999999838,3780.42,0.019000000162122888
112,79,S2n_keV,16358.527999999933,16358.58,0.052000000066982466
112,79,S2p_keV,9926.290999999968,9926.26,0.030999999968116754
112,79,Qalpha_keV,3326.5049999998882,3326.55,0.04500000011194061
111,80,Sn_keV,7292.570000000065,7292.52,0.05000000006475602
111,80,Sp_keV,5047.340000000084,5047.33,0.010000000083891791
111,80,S2n_keV,17108.10900000017,17108.13,0.02099999982965528
111,80,S2p_keV,8700.632999999914,8700.49,0.1429999999145366
111,80,Qalpha_keV,3668.275999999838,3668.24,0.03599999983816815
110,81,Sn_keV,9982.343999999808,9982.24,0.10399999980836583
110,81,Sp_keV,2201.273999999976,2201.22,0.0539999999759857
110,81,S2n_keV,17809.47399999993,17809.48,0.006000000070343958
110,81,S2p_keV,7278.960999999894,7278.93,0.030999999893538188
110,81,Qalpha_keV,4320.004999999888,4319.98,0.02499999988867785
109,82,Sn_keV,7885.823000000091,7885.79,0.03300000009130599
109,82,Sp_keV,3148.1729999999516,3148.06,0.1129999999516258
109,82,S2n_keV,18529.82200000016,18529.72,0.10200000015902333
109,82,S2p_keV,5182.642000000225,5182.66,0.017999999774474418
109,82,Qalpha_keV,5461.895999999717,5461.9,0.004000000282758265
108,83,Sn_keV,10711.27099999995,10711.08,0.19099999994978134
108,83,Sp_keV,111.74099999992177,111.67,0.0709999999217672
108,83,S2n_keV,19317.439999999944,19317.32,0.11999999994441168
108,83,S2p_keV,3201.220999999903,3201.19,0.030999999903087883
108,83,Qalpha_keV,6780.176999999909,6780.32,0.14300000009097857
107,84,Sn_keV,8576.105999999912,8576.22,0.11400000008688949
107,84,Sp_keV,1758.1459999999497,1758.13,0.01599999994959944
107,84,S2n_keV,19789.366999999853,19789.36,0.006999999852268957
107,84,S2p_keV,1802.6149999999907,1802.64,0.02500000000941327
107,84,Qalpha_keV,7493.334000000032,7493.31,0.02400000003126479
106,85,Sp_keV,-1138.7269999999553,-1138.78,0.0530000000446762
106,85,S2p_keV,649.4820000000764,649.36,0.12200000007635481
106,85,Qalpha_keV,7822.262999999803,7822.27,0.007000000197876943
117,75,Sn_keV,5309.908999999985,5309.85,0.05899999998473504
117,75,Sp_keV,7701.6110000000335,7701.62,0.008999999966363248
117,75,S2n_keV,12095.625999999931,12095.63,0.004000000068117515
117,75,Qalpha_keV,-401.68800000008196,-401.71,0.02199999991802315
116,76,Sn_keV,7558.311999999685,7558.32,0.008000000314495992
116,76,Sp_keV,8821.012999999803,8820.86,0.15299999980197754
116,76,S2n_keV,13317.039999999804,13317.05,0.010000000194850145
116,76,S2p_keV,16077.929999999702,16077.82,0.10999999970226781
116,76,Qalpha_keV,360.6359999999404,360.7,0.06400000005959328
115,77,Sn_keV,6198.22499999986,6198.12,0.10499999986041075
115,77,Sp_keV,5729.319999999832,5729.35,0.03000000016800186
115,77,S2n_keV,14224.618000000017,14224.65,0.031999999982872396
115,77,S2p_keV,13777.737999999896,13777.67,0.06799999989561911
115,77,Qalpha_keV,1756.2879999999423,1756.33,0.04200000005766924
114,78,Sn_keV,8661.414999999804,8661.54,0.12500000019645086
114,78,Sp_keV,6868.68899999978,6868.67,0.018999999780135113
114,78,S2n_keV,15124.601999999722,15124.64,0.03800000027695205
114,78,S2p_keV,12158.511999999871,12158.63,0.11800000012772216
114,78,Qalpha_keV,2423.820000000065,2423.86,0.03999999993493475
113,79,Sn_keV,7045.513000000035,7045.53,0.016999999964355084
113,79,Sp_keV,4362.726999999955,4362.85,0.12300000004506728
113,79,S2n_keV,16081.124000000069,16081.22,0.0959999999304273
113,79,S2p_keV,10596.394000000088,10596.51,0.11599999991267396
113,79,Qalpha_keV,3147.875999999931,3147.88,0.00400000006902701
112,80,Sn_keV,9490.871999999974,9490.97,0.0980000000254222
112,80,Sp_keV,5502.601000000024,5502.62,0.018999999975676474
112,80,S2n_keV,16783.44200000004,16783.49,0.04799999996248516
112,80,S2p_keV,9283.001999999862,9283.04,0.038000000138708856
112,80,Qalpha_keV,3384.564000000013,3384.46,0.10400000001300214
111,81,Sn_keV,7660.56799999997,7660.62,0.05200000002969318
111,81,Sp_keV,2569.271999999881,2569.32,0.048000000119373
111,81,S2n_keV,17642.91199999978,17642.85,0.06199999977980042
111,81,S2p_keV,7616.611999999965,7616.65,0.03800000003502646
111,81,Qalpha_keV,4074.152000000002,4074.15,0.0020000000017716957
110,82,Sn_keV,10396.114999999758,10396.22,0.10500000024148903
110,82,Sp_keV,3561.9439999999013,3562.04,0.09600000009868381
110,82,S2n_keV,18281.93799999985,18282.01,0.07200000014927355
110,82,S2p_keV,5763.217999999877,5763.26,0.04200000012315286
110,82,Qalpha_keV,5220.987999999896,5220.98,0.007999999896128429
109,83,Sn_keV,8366.485000000102,8366.51,0.024999999897772796
109,83,Sp_keV,592.402999999933,592.39,0.012999999932958417
109,83,S2n_keV,19077.756000000052,19077.59,0.16600000005200855
109,83,S2p_keV,3740.5759999998845,3740.45,0.1259999998846979
109,83,Qalpha_keV,6376.887999999803,6376.95,0.06200000019725849
108,84,Sn_keV,11073.273999999976,11073.24,0.03399999997600389
108,84,Sp_keV,2120.148999999976,2120.29,0.141000000024178
108,84,S2n_keV,19649.37999999989,19649.46,0.0800000001108856
108,84,S2p_keV,2231.8899999998976,2231.96,0.07000000010248186
108,84,Qalpha_keV,7319.743999999948,7319.63,0.1139999999477368
107,85,Sn_keV,9009.290999999968,9009.38,0.08900000003086461
107,85,Sp_keV,-705.5419999998994,-705.62,0.07800000010058739
107,85,S2p_keV,1052.6040000000503,1052.51,0.09400000005030051
107,85,Qalpha_keV,7695.608000000007,7695.63,0.02199999999265856
118,75,Sn_keV,6714.145000000019,6714.13,0.015000000018517312
118,75,S2n_keV,12024.054000000004,12023.98,0.07400000000416185
117,76,Sn_keV,5583.310000000289,5583.42,0.10999999971136276
117,76,Sp_keV,9094.414000000106,9094.44,0.025999999894338544
117,76,S2n_keV,13141.621999999974,13141.74,0.11800000002585875
117,76,S2p_keV,16796.02500000014,16796.06,0.034999999861611286
117,76,Qalpha_keV,-201.64400000032037,-201.67,0.02599999967961253
116,77,Sn_keV,7771.8610000000335,7771.99,0.1289999999662541
116,77,Sp_keV,5942.869000000181,5943.02,0.15099999981975998
116,77,S2n_keV,13970.085999999894,13970.11,0.02400000010675285
116,77,S2p_keV,14763.881999999983,14763.88,0.001999999984036549
116,77,Qalpha_keV,1017.8919999999925,1017.89,0.001999999992563062
115,78,Sn_keV,6262.4260000002105,6262.47,0.04399999978977576
115,78,Sp_keV,6932.89000000013,6933.02,0.1299999998700514
115,78,S2n_keV,14923.841000000015,14924.0,0.15899999998509884
115,78,S2p_keV,12662.209999999963,12662.36,0.15000000003783498
115,78,Qalpha_keV,2082.339999999851,2082.22,0.11999999985118848
114,79,Sn_keV,8704.06799999997,8704.02,0.04799999996976112
114,79,Sp_keV,4405.380000000121,4405.33,0.050000000121144694
114,79,S2n_keV,15749.581000000006,15749.55,0.03100000000631553
114,79,S2p_keV,11274.068999999901,11274.01,0.05899999990106153
114,79,Qalpha_keV,2619.7879999999423,2619.85,0.06200000005765105
113,80,Sn_keV,7121.923999999883,7121.94,0.016000000116946467
113,80,Sp_keV,5579.0119999998715,5579.03,0.018000000128267857
113,80,S2n_keV,16612.795999999857,16612.92,0.12400000014167745
113,80,S2p_keV,9941.738999999827,9941.88,0.14100000017242564
113,80,Qalpha_keV,2982.2310000001453,2982.25,0.01899999985471368
112,81,Sn_keV,9676.320000000065,9676.28,0.040000000064537744
112,81,Sp_keV,2754.719999999972,2754.63,0.08999999997195118
112,81,S2n_keV,17336.888000000035,17336.9,0.011999999966064934
112,81,S2p_keV,8257.320999999996,8257.25,0.07099999999627471
112,81,Qalpha_keV,3679.810999999987,3679.83,0.019000000012965756
111,82,Sn_keV,7709.919000000227,7709.79,0.1290000002272791
111,82,Sp_keV,3611.2950000001583,3611.21,0.08500000015828846
111,82,S2n_keV,18106.033999999985,18106.01,0.02399999998669955
111,82,S2p_keV,6180.567000000039,6180.53,0.03700000003937021
111,82,Qalpha_keV,5006.983999999706,5007.0,0.016000000294297934
110,83,Sn_keV,10421.266999999993,10421.34,0.0730000000075961
110,83,Sp_keV,617.5550000001676,617.51,0.04500000016764716
110,83,S2n_keV,18787.752000000095,18787.85,0.0979999999035499
110,83,S2p_keV,4179.499000000069,4179.55,0.05099999993126403
110,83,Qalpha_keV,6306.686999999918,6306.63,0.056999999917934474
109,84,Sn_keV,8325.949999999953,8325.97,0.020000000045911293
109,84,Sp_keV,2079.613999999827,2079.75,0.136000000173226
109,84,S2n_keV,19399.22399999993,19399.22,0.003999999928055331
109,84,S2p_keV,2672.0169999997597,2672.14,0.1230000002401539
109,84,Qalpha_keV,7093.820999999996,7093.8,0.02099999999609281
108,85,Sn_keV,11064.45299999998,11064.49,0.03700000002027082
108,85,Sp_keV,-714.3629999998957,-714.37,0.007000000104312676
108,85,S2n_keV,20073.743999999948,20073.87,0.12600000005113543
108,85,S2p_keV,1405.78600000008,1405.91,0.12399999991998811
108,85,Qalpha_keV,7572.433999999892,7572.42,0.013999999891893822
107,86,Sp_keV,1171.8519999999553,1171.91,0.05800000004478534
107,86,S2p_keV,466.3100000000559,466.3,0.010000000055867986
107,86,Qalpha_keV,8039.983000000007,8040.0,0.01699999999254942
118,76,Sn_keV,7112.157999999821,7112.14,0.017999999820858648
118,76,Sp_keV,9492.426999999909,9492.44,0.01300000009177893
118,76,S2n_keV,12695.46800000011,12695.55,0.08199999988937634
118,76,Qalpha_keV,-477.7379999998957,-477.71,0.027999999895712335
117,77,Sn_keV,6066.809000000125,6066.79,0.019000000124833605
117,77,Sp_keV,6426.368000000017,6426.39,0.021999999983563612
117,77,S2n_keV,13838.670000000158,13838.78,0.10999999984233
117,77,S2p_keV,15520.782000000123,15520.82,0.03799999987677438
117,77,Qalpha_keV,679.2519999998622,679.21,0.04199999986212788
116,78,Sn_keV,8351.855999999912,8351.78,0.07599999991180084
116,78,Sp_keV,7512.885000000009,7512.81,0.07500000000891305
116,78,S2n_keV,14614.282000000123,14614.25,0.03200000012293458
116,78,S2p_keV,13455.75400000019,13455.82,0.06599999980971916
116,78,Qalpha_keV,1522.8659999999218,1522.78,0.08599999992179619
115,79,Sn_keV,6878.503999999957,6878.43,0.07399999995686812
115,79,Sp_keV,5021.457999999868,5021.3,0.1579999998675703
115,79,S2n_keV,15582.571999999927,15582.45,0.12199999992662924
115,79,S2p_keV,11954.347999999998,11954.32,0.027999999998428393
115,79,Qalpha_keV,2116.6939999999013,2116.69,0.003999999901225237
114,80,Sn_keV,9193.222000000067,9193.08,0.14200000006712798
114,80,Sp_keV,6068.165999999968,6068.09,0.07599999996818951
114,80,S2n_keV,16315.14599999995,16315.03,0.11599999994905374
114,80,S2p_keV,10473.54600000009,10473.43,0.11600000008911593
114,80,Qalpha_keV,2697.5120000001043,2697.59,0.07799999989583739
113,81,Sn_keV,7531.4880000001285,7531.6,0.11199999987184128
113,81,Sp_keV,3164.284000000218,3164.28,0.004000000217729394
113,81,S2n_keV,17207.808000000194,17207.88,0.07199999980730354
113,81,S2p_keV,8743.29600000009,8743.32,0.023999999910301995
113,81,Qalpha_keV,3471.239999999758,3471.13,0.10999999975774699
112,82,Sn_keV,10084.72499999986,10084.77,0.045000000140134944
112,82,Sp_keV,4019.6999999999534,4019.7,4.638422979041934e-11
112,82,S2n_keV,17794.644000000088,17794.55,0.09400000008827192
112,82,S2p_keV,6774.4199999999255,6774.33,0.08999999992556695
112,82,Qalpha_keV,4737.797999999952,4737.84,0.04200000004857429
111,83,Sn_keV,8215.647000000114,8215.57,0.07700000011391239
111,83,Sp_keV,1123.283000000054,1123.29,0.006999999945946911
111,83,S2n_keV,18636.914000000106,18636.91,0.004000000106316293
111,83,S2p_keV,4734.578000000212,4734.51,0.06800000021212327
111,83,Qalpha_keV,5918.1699999999255,5918.3,0.1300000000746877
110,84,Sn_keV,10750.68600000022,10750.65,0.036000000220155925
110,84,Sp_keV,2409.033000000054,2409.07,0.036999999946147
110,84,S2n_keV,19076.636000000173,19076.63,0.006000000172207365
110,84,S2p_keV,3026.5880000002217,3026.58,0.008000000221727532
110,84,Qalpha_keV,6987.133999999845,6987.07,0.06399999984569149
109,85,Sn_keV,8724.268999999855,8724.16,0.1089999998548592
109,85,Sp_keV,-316.0439999999944,-316.18,0.13600000000559476
109,85,S2n_keV,19788.721999999834,19788.65,0.07199999983276939
109,85,S2p_keV,1763.5699999998324,1763.57,1.6757439880166203e-10
109,85,Qalpha_keV,7454.334000000032,7454.5,0.16599999996833503
108,86,Sn_keV,11390.758000000147,11390.73,0.028000000147585524
108,86,Sp_keV,1498.157000000123,1498.16,0.0029999998771472747
108,86,S2p_keV,783.7940000002272,783.78,0.014000000227269993
108,86,Qalpha_keV,7862.485999999801,7862.42,0.06599999980062421
119,76,Sn_keV,5147.811999999918,5147.8,0.011999999917861714
119,76,S2n_keV,12259.96999999974,12259.94,0.029999999738720362
119,76,Qalpha_keV,-760.3349999999627,-760.34,0.005000000037284735
118,77,Sn_keV,7231.946999999927,7231.86,0.08699999992768426
118,77,Sp_keV,6546.157000000123,6546.11,0.047000000123262
118,77,S2n_keV,13298.756000000052,13298.65,0.10600000005251786
118,77,S2p_keV,16038.584000000032,16038.55,0.03400000003239256
118,77,Qalpha_keV,233.0219999998808,233.13,0.10800000011920474
117,78,Sn_keV,6105.085999999894,6105.1,0.014000000106534571
117,78,Sp_keV,7551.161999999778,7551.11,0.051999999778672645
117,78,S2n_keV,14456.941999999806,14456.88,0.06199999980708526
117,78,S2p_keV,13977.529999999795,13977.5,0.029999999795109034
117,78,Qalpha_keV,1176.5080000001471,1176.42,0.08800000014707621
116,79,Sn_keV,8426.359000000171,8426.41,0.05099999982849113
116,79,Sp_keV,5095.961000000127,5095.93,0.031000000126368832
116,79,S2n_keV,15304.863000000129,15304.84,0.023000000128376996
116,79,S2p_keV,12608.846000000136,12608.74,0.10600000013619137
116,79,Qalpha_keV,1716.7279999998864,1716.81,0.08200000011356678
115,80,Sn_keV,6900.597000000067,6900.76,0.16299999993316305
115,80,Sp_keV,6090.259000000078,6090.43,0.17099999992205994
115,80,S2n_keV,16093.819000000134,16093.85,0.030999999866253347
115,80,S2p_keV,11111.716999999946,11111.73,0.013000000053580152
115,80,Qalpha_keV,2260.1019999999553,2259.93,0.17199999995546023
114,81,Sn_keV,9289.079999999842,9289.07,0.0099999998419662
114,81,Sp_keV,3260.1419999999925,3260.27,0.1280000000074324
114,81,S2n_keV,16820.56799999997,16820.67,0.10200000002805609
114,81,S2p_keV,9328.30799999996,9328.37,0.062000000039915903
114,81,Qalpha_keV,3217.7709999999497,3217.74,0.03099999994992686
113,82,Sn_keV,7570.96800000011,7571.07,0.1019999998898129
113,82,Sp_keV,4059.179999999935,4059.17,0.00999999993473466
113,82,S2n_keV,17655.69299999997,17655.84,0.14700000002994784
113,82,S2p_keV,7223.464000000153,7223.46,0.0040000001527005224
113,82,Qalpha_keV,4459.399999999907,4459.29,0.10999999990690412
112,83,Sn_keV,10067.964999999851,10068.07,0.10500000014872057
112,83,Sp_keV,1106.5230000000447,1106.59,0.06699999995521466
112,83,S2n_keV,18283.611999999965,18283.64,0.02800000003480818
112,83,S2p_keV,5126.222999999998,5126.29,0.06700000000182627
112,83,Qalpha_keV,5832.548999999883,5832.47,0.0789999998823987
111,84,Sn_keV,8122.939000000013,8122.92,0.019000000012965756
111,84,Sp_keV,2316.3249999999534,2316.42,0.09500000004663889
111,84,S2n_keV,18873.625000000233,18873.58,0.045000000231084414
111,84,S2p_keV,3439.6080000000075,3439.71,0.1019999999925858
111,84,Qalpha_keV,6750.017999999924,6749.94,0.07799999992403173
110,85,Sn_keV,10821.439000000246,10821.45,0.010999999754858436
110,85,Sp_keV,-245.29099999996834,-245.39,0.09900000003165133
110,85,S2n_keV,19545.7080000001,19545.61,0.09800000010000076
110,85,S2p_keV,2163.7420000000857,2163.68,0.062000000085845386
110,85,Qalpha_keV,7344.1659999997355,7344.14,0.02599999973517697
109,86,Sn_keV,8744.490999999922,8744.53,0.03900000007888593
109,86,Sp_keV,1518.37900000019,1518.53,0.1509999998099829
109,86,S2n_keV,20135.24900000007,20135.26,0.010999999929481419
109,86,S2p_keV,1202.3350000001956,1202.34,0.004999999804340405
109,86,Qalpha_keV,7694.100999999791,7694.1,0.0009999997910199454
120,76,Sn_keV,6836.804000000237,6836.83,0.025999999763371306
120,76,S2n_keV,11984.616000000155,11984.63,0.013999999844600097
119,77,Sn_keV,5814.582999999868,5814.56,0.022999999867352017
119,77,Sp_keV,7212.928000000073,7212.87,0.0580000000727523
119,77,S2n_keV,13046.529999999795,13046.42,0.10999999979503627
119,77,Qalpha_keV,-271.65200000000186,-271.58,0.07200000000187856
118,78,Sn_keV,7922.044000000227,7921.98,0.06400000022767927
118,78,Sp_keV,8241.259000000078,8241.23,0.029000000078667654
118,78,S2n_keV,14027.130000000121,14027.07,0.06000000012136297
118,78,S2p_keV,14787.416000000201,14787.34,0.07600000020102016
118,78,Qalpha_keV,812.7759999996051,812.77,0.005999999605137418
117,79,Sn_keV,6643.064999999711,6642.99,0.07499999971150828
117,79,Sp_keV,5633.939999999944,5633.83,0.1099999999441934
117,79,S2n_keV,15069.423999999883,15069.4,0.023999999883017153
117,79,S2p_keV,13185.101999999722,13184.94,0.16199999972195656
117,79,Qalpha_keV,1271.8880000000354,1271.94,0.05199999996466431
116,80,Sn_keV,8883.908999999985,8883.87,0.03899999998429848
116,80,Sp_keV,6547.808999999892,6547.88,0.07100000010814256
116,80,S2n_keV,15784.506000000052,15784.63,0.12399999994704558
116,80,S2p_keV,11643.770000000019,11643.81,0.03999999998086423
116,80,Qalpha_keV,2037.6079999997746,2037.6,0.007999999774710886
115,81,Sn_keV,7412.683999999892,7412.66,0.0239999998921121
115,81,Sp_keV,3772.2289999998175,3772.17,0.058999999817388016
115,81,S2n_keV,16701.763999999734,16701.73,0.0339999997340783
115,81,S2p_keV,9862.487999999896,9862.6,0.11200000010467193
115,81,Qalpha_keV,2850.600000000093,2850.61,0.009999999906995072
114,82,Sn_keV,9711.992000000086,9711.94,0.05200000008517236
114,82,Sp_keV,4482.092000000179,4482.03,0.06200000017906859
114,82,S2n_keV,17282.960000000196,17283.01,0.04999999980282155
114,82,S2p_keV,7742.234000000171,7742.31,0.07599999982903682
114,82,Qalpha_keV,4238.279999999795,4238.33,0.05000000020481821
113,83,Sn_keV,8054.784999999916,8054.79,0.005000000083782652
113,83,Sp_keV,1590.339999999851,1590.31,0.029999999851042958
113,83,S2n_keV,18122.749999999767,18122.85,0.10000000023137545
113,83,S2p_keV,5649.519999999786,5649.48,0.039999999786232365
113,83,Qalpha_keV,5438.331999999937,5438.3,0.031999999936488166
112,84,Sn_keV,10488.160999999847,10488.1,0.0609999998468993
112,84,Sp_keV,2736.5209999999497,2736.45,0.07099999994989048
112,84,S2n_keV,18611.09999999986,18611.02,0.07999999985986506
112,84,S2p_keV,3843.0439999999944,3843.04,0.003999999994448444
112,84,Qalpha_keV,6657.971999999834,6658.06,0.0880000001661756
111,85,Sn_keV,8515.626999999862,8515.7,0.07300000013856334
111,85,Sp_keV,147.3969999998808,147.39,0.006999999880804353
111,85,S2n_keV,19337.066000000108,19337.15,0.08399999989342177
111,85,S2p_keV,2463.721999999834,2463.81,0.08800000016572085
111,85,Qalpha_keV,7195.023999999976,7194.94,0.08399999997618579
110,86,Sn_keV,11150.766999999993,11150.61,0.15699999999196734
110,86,Sp_keV,1847.7069999999367,1847.69,0.016999999936615495
110,86,S2n_keV,19895.257999999914,19895.14,0.1179999999149004
110,86,S2p_keV,1602.4159999999683,1602.3,0.11599999996838051
110,86,Qalpha_keV,7616.607999999775,7616.74,0.13200000022516178
120,77,Sn_keV,6899.795000000158,6899.93,0.1349999998419662
120,77,Sp_keV,7275.918999999994,7275.97,0.051000000005842594
120,77,S2n_keV,12714.378000000026,12714.49,0.11199999997370469
120,77,Qalpha_keV,-457.30200000014156,-457.38,0.07799999985843442
119,78,Sn_keV,5846.602999999886,5846.56,0.04299999988597847
119,78,Sp_keV,8273.279000000097,8273.23,0.049000000097294105
119,78,S2n_keV,13768.647000000114,13768.54,0.10700000011274824
119,78,S2p_keV,15486.20700000017,15486.1,0.10700000016913691
119,78,Qalpha_keV,549.4830000000075,549.62,0.13699999999255397
118,79,Sn_keV,8072.258000000147,8072.35,0.09199999985321483
118,79,Sp_keV,5784.153999999864,5784.2,0.0460000001357912
118,79,S2n_keV,14715.322999999858,14715.34,0.01700000014170655
118,79,S2p_keV,14025.412999999942,14025.43,0.017000000058033038
118,79,Qalpha_keV,971.4909999999218,971.58,0.08900000007827202
117,80,Sn_keV,6785.756000000052,6785.61,0.14600000005248148
117,80,Sp_keV,6690.500000000233,6690.49,0.010000000233048922
117,80,S2n_keV,15669.665000000037,15669.47,0.19500000003790774
117,80,S2p_keV,12324.440000000177,12324.32,0.12000000017724233
117,80,Qalpha_keV,1514.277999999933,1514.46,0.1820000000670916
116,81,Sn_keV,8916.43200000003,8916.37,0.06200000002900197
116,81,Sp_keV,3804.751999999862,3804.68,0.07199999986232797
116,81,S2n_keV,16329.115999999922,16329.04,0.07599999992089579
116,81,S2p_keV,10352.560999999754,10352.56,0.0009999997546401573
116,81,Qalpha_keV,2638.2360000000335,2638.26,0.023999999966690666
115,82,Sn_keV,7468.501999999862,7468.41,0.09199999986230978
115,82,Sp_keV,4537.910000000149,4537.78,0.13000000014926627
115,82,S2n_keV,17180.493999999948,17180.34,0.15399999994770042
115,82,S2p_keV,8310.138999999966,8309.95,0.1889999999657448
115,82,Qalpha_keV,3891.7019999998156,3891.86,0.1580000001845292
114,83,Sn_keV,9749.498000000138,9749.48,0.0180000001382723
114,83,Sp_keV,1627.8459999999031,1627.85,0.004000000096766598
114,83,S2n_keV,17804.283000000054,17804.26,0.02300000005561742
114,83,S2p_keV,6109.938000000082,6109.88,0.05800000008184725
114,83,Qalpha_keV,5365.153999999864,5365.11,0.04399999986435432
113,84,Sn_keV,7956.259000000078,7956.27,0.010999999922205461
113,84,Sp_keV,2637.9950000001118,2637.93,0.06500000011192242
113,84,S2n_keV,18444.419999999925,18444.37,0.04999999992651283
113,84,S2p_keV,4228.334999999963,4228.24,0.09499999996296538
113,84,Qalpha_keV,6411.631999999983,6411.58,0.05199999998330895
112,85,Sn_keV,10511.976999999955,10511.89,0.08699999995587859
112,85,Sp_keV,171.21299999998882,171.18,0.03299999998881731
112,85,S2n_keV,19027.603999999817,19027.59,0.013999999817315256
112,85,S2p_keV,2907.7339999999385,2907.63,0.10399999993842357
