vintage,kind,N,Z,A,element,Sn_keV,Sn_unc_keV,Sn_estimated,Sp_keV,Sp_unc_keV,Sp_estimated,Q4beta_keV,Q4beta_unc_keV,Q4beta_estimated,Qda_keV,Qda_unc_keV,Qda_estimated,Qpa_keV,Qpa_unc_keV,Qpa_estimated,Qna_keV,Qna_unc_keV,Qna_estimated,raw_line
2012,rct2,9,12,21,Mg,14716.47,31.6,False,3226.06,16.45,False,,,False,8694.93,19.5,False,-9259.36,113.67,False,11242.29,16.42,False,  21 Mg  12   14716.47   31.60   3226.06   16.45      *              8694.93   19.50  -9259.36  113.67  11242.29   16.42
2012,rct2,8,13,21,Al,,,False,-2142.0,401.0,True,,,False,5872.0,404.0,True,,,False,7600.0,416.0,True,  21 Al  13       *             -2142#    401#        *              5872#    404#        *              7600#    416#  
2012,rct2,16,6,22,C,124.0,470.0,True,29420.0,937.0,True,61614.96,246.57,False,-2832.0,741.0,True,-323.0,470.0,True,,,False,0 22 C    6     124#    470#    29420#    937#    61614.96  246.57  -2832#    741#     -323#    470#        *           
2012,rct2,15,7,22,N,1283.81,214.43,False,20894.0,444.0,True,37220.19,192.21,False,5191.87,306.83,False,4490.12,215.93,False,-21092.0,444.0,True,  22 N    7    1283.81  214.43  20894#    444#    37220.19  192.21   5191.87  306.83   4490.12  215.93 -21092#    444#  
2012,rct2,14,8,22,O,6849.9,58.17,False,23256.81,110.79,False,9683.26,56.92,False,-1770.98,79.56,False,-1708.14,59.24,False,-17482.89,113.67,False,  22 O    8    6849.90   58.17  23256.81  110.79   9683.26   56.92  -1770.98   79.56  -1708.14   59.24 -17482.89  113.67
2012,rct2,13,9,22,F,5230.33,12.53,False,12557.5,17.26,False,-15408.0,401.0,True,9708.01,12.43,False,4324.57,12.68,False,-7415.74,20.56,False,  22 F    9    5230.33   12.53  12557.50   17.26 -15408#    401#     9708.01   12.43   4324.57   12.68  -7415.74   20.56
2012,rct2,12,10,22,Ne,10364.26,0.04,False,15266.08,1.8,False,-41363.0,503.0,True,2703.56,0.03,False,-1673.21,0.02,False,-5711.17,2.64,False,  22 Ne  10   10364.26    0.04  15266.08    1.80 -41363#    503#     2703.56    0.03  -1673.21    0.02  -5711.17    2.64
2012,rct2,11,11,22,Na,11068.2,0.32,False,6738.71,0.18,False,,,False,12571.22,0.17,False,-2069.52,0.23,False,1952.33,0.17,False,  22 Na  11   11068.20    0.32   6738.71    0.18      *             12571.22    0.17  -2069.52    0.23   1952.33    0.17
2012,rct2,10,12,22,Mg,19384.77,16.42,False,5504.27,0.42,False,,,False,3460.26,1.16,False,-8465.27,10.54,False,3494.41,0.35,False,  22 Mg  12   19384.77   16.42   5504.27    0.42      *              3460.26    1.16  -8465.27   10.54   3494.41    0.35
2012,rct2,9,13,22,Al,16860.0,566.0,True,1.0,401.0,True,,,False,11354.0,401.0,True,-8763.0,404.0,True,10918.0,401.0,True,  22 Al  13   16860#    566#        1#    401#        *             11354#    401#    -8763#    404#    10918#    401#  
2012,rct2,8,14,22,Si,,,False,941.0,643.0,True,,,False,,,False,,,False,7156.0,505.0,True,  22 Si  14       *               941#    643#        *                 *                 *              7156#    505#  
2012,rct2,17,6,23,C,-2509.0,1027.0,True,,,False,69325.0,997.0,True,-840.0,1345.0,True,1902.0,1217.0,True,,,False,0 23 C    6   -2509#   1027#        *             69325#    997#     -840#   1345#     1902#   1217#        *           
2012,rct2,16,7,23,N,1788.0,355.0,True,22558.0,387.0,True,47852.0,298.0,True,3389.0,499.0,True,5628.0,382.0,True,-23165.0,760.0,True,  23 N    7    1788#    355#    22558#    387#    47852#    298#     3389#    499#     5628#    382#   -23165#    760#  
2012,rct2,15,8,23,O,2733.98,106.5,False,24706.99,212.24,False,20093.92,90.01,False,80.3,130.9,False,-2280.4,105.79,False,-17290.55,255.54,False,  23 O    8    2733.98  106.50  24706.99  212.24  20093.92   90.01     80.30  130.90  -2280.40  105.79 -17290.55  255.54
2012,rct2,14,9,23,F,7551.65,51.49,False,13259.25,75.74,False,-3435.03,49.97,False,5961.94,51.39,False,4380.93,49.98,False,-12805.67,74.75,False,  23 F    9    7551.65   51.49  13259.25   75.74  -3435.03   49.97   5961.94   51.39   4380.93   49.98 -12805.67   74.75
2012,rct2,13,10,23,Ne,5200.65,0.1,False,15236.39,12.4,False,-28851.0,503.0,True,5604.37,1.8,False,-272.53,0.11,False,-3303.81,0.89,False,  23 Ne  10    5200.65    0.10  15236.39   12.40 -28851#    503#     5604.37    1.80   -272.53    0.11  -3303.81    0.89
2012,rct2,12,11,23,Na,12419.65,0.17,False,8794.11,0.02,False,,,False,6912.73,0.04,False,2376.13,0.0,False,-3865.99,0.03,False,  23 Na  11   12419.65    0.17   8794.11    0.02      *              6912.73    0.04   2376.13    0.00  -3865.99    0.03
2012,rct2,11,12,23,Mg,13144.64,0.76,False,7580.72,0.71,False,,,False,7422.18,0.74,False,-7459.81,1.31,False,7215.07,0.69,False,  23 Mg  12   13144.64    0.76   7580.72    0.71      *              7422.18    0.74  -7459.81    1.31   7215.07    0.69
2012,rct2,10,13,23,Al,19525.0,401.0,True,140.96,0.47,False,,,False,6545.36,16.42,False,-5946.54,27.0,False,5543.87,1.17,False,  23 Al  13   19525#    401#      140.96    0.47      *              6545.36   16.42  -5946.54   27.00   5543.87    1.17
2012,rct2,9,14,23,Si,17712.0,711.0,True,1793.0,643.0,True,,,False,7418.0,643.0,True,,,False,11785.0,504.0,True,  23 Si  14   17712#    711#     1793#    643#        *              7418#    643#        *             11785#    504#  
2012,rct2,17,7,24,N,-545.0,499.0,True,24522.0,1074.0,True,55356.0,401.0,True,4059.0,470.0,True,6159.0,566.0,True,-23137.0,988.0,True,0 24 N    7    -545#    499#    24522#   1074#    55356#    401#     4059#    470#     6159#    566#   -23137#    988#  
2012,rct2,16,8,24,O,4191.57,142.07,False,27110.0,318.0,True,32433.97,109.92,False,-2827.47,221.42,False,-1886.71,145.31,False,-21496.0,415.0,True,  24 O    8    4191.57  142.07  27110#    318#    32433.97  109.92  -2827.47  221.42  -1886.71  145.31 -21496#    415#  
2012,rct2,15,9,24,F,3824.83,87.87,False,14350.1,115.44,False,7607.14,72.29,False,8987.01,92.0,False,4361.67,73.27,False,-12045.24,119.41,False,  24 F    9    3824.83   87.87  14350.10  115.44   7607.14   72.29   8987.01   92.00   4361.67   73.27 -12045.24  119.41
2012,rct2,14,10,24,Ne,8868.91,0.52,False,16553.65,49.97,False,-16695.99,19.48,False,1965.79,12.41,False,-1039.98,1.87,False,-8367.15,12.01,False,  24 Ne  10    8868.91    0.52  16553.65   49.97 -16695.99   19.48   1965.79   12.41  -1039.98    1.87  -8367.15   12.01
2012,rct2,13,11,24,Na,6959.42,0.04,False,10552.88,0.11,False,-41737.0,503.0,True,10317.56,0.04,False,2177.87,0.05,False,-2723.95,1.8,False,  24 Na  11    6959.42    0.04  10552.88    0.11 -41737#    503#    10317.56    0.04   2177.87    0.05  -2723.95    1.80
2012,rct2,12,12,24,Mg,16531.62,0.69,False,11692.69,0.01,False,,,False,1958.76,0.17,False,-6884.88,0.28,False,-2555.39,0.04,False,  24 Mg  12   16531.62    0.69  11692.69    0.01      *              1958.76    0.17  -6884.88    0.28  -2555.39    0.04
2012,rct2,11,13,24,Al,14867.0,1.16,False,1863.32,1.3,False,,,False,11063.13,1.15,False,-6097.07,16.45,False,7783.42,1.14,False,  24 Al  13   14867.00    1.16   1863.32    1.30      *             11063.13    1.15  -6097.07   16.45   7783.42    1.14
2012,rct2,10,14,24,Si,21024.0,503.0,True,3292.69,19.48,False,,,False,3254.0,401.0,True,-11382.0,401.0,True,5477.24,25.47,False,  24 Si  14   21024#    503#     3292.69   19.48      *              3254#    401#   -11382#    401#     5477.24   25.47
2012,rct2,9,15,24,P,,,False,-2333.0,711.0,True,,,False,10692.0,711.0,True,,,False,11976.0,643.0,True,  24 P   15       *             -2333#    711#        *             10692#    711#        *             11976#    643#  
2012,rct2,18,7,25,N,-973.0,643.0,True,,,False,65341.0,503.0,True,2523.0,1116.0,True,7257.0,560.0,True,,,False,0 25 N    7    -973#    643#        *             65341#    503#     2523#   1116#     7257#    560#        *           
2012,rct2,17,8,25,O,-776.0,15.0,False,26879.0,416.0,True,40540.49,110.94,False,-263.0,318.0,True,173.1,221.93,False,-20596.12,270.38,False,  25 O    8    -776.00   15.00  26879#    416#    40540.49  110.94   -263#    318#      173.10  221.93 -20596.12  270.38
2012,rct2,16,9,25,F,4267.33,104.5,False,14425.86,133.33,False,20279.67,75.47,False,7453.66,117.46,False,6944.24,94.53,False,-15028.76,206.5,False,  25 F    9    4267.33  104.50  14425.86  133.33  20279.67   75.47   7453.66  117.46   6944.24   94.53 -15028.76  206.50
2012,rct2,15,10,25,Ne,4179.48,44.72,False,16908.3,85.0,False,-5887.14,45.83,False,5337.96,67.06,False,10.87,46.41,False,-5696.73,72.39,False,  25 Ne  10    4179.48   44.72  16908.30   85.00  -5887.14   45.83   5337.96   67.06     10.87   46.41  -5696.73   72.39
2012,rct2,14,11,25,Na,9011.18,1.2,False,10695.15,1.3,False,-29096.0,401.0,True,6507.03,1.2,False,3530.95,1.2,False,-6504.79,12.46,False,  25 Na  11    9011.18    1.20  10695.15    1.30 -29096#    401#     6507.03    1.20   3530.95    1.20  -6504.79   12.46
2012,rct2,13,12,25,Mg,7330.52,0.05,False,12063.78,0.06,False,,,False,7047.89,0.05,False,-3147.2,0.18,False,478.34,0.05,False,  25 Mg  12    7330.52    0.05  12063.78    0.06      *              7047.89    0.05  -3147.20    0.18    478.34    0.05
2012,rct2,12,13,25,Al,16939.87,1.2,False,2271.57,0.47,False,,,False,7267.91,0.83,False,-3652.17,0.57,False,1911.75,0.5,False,  25 Al  13   16939.87    1.20   2271.57    0.47      *              7267.91    0.83  -3652.17    0.57   1911.75    0.50
2012,rct2,11,14,25,Si,14988.34,21.89,False,3414.03,10.06,False,,,False,7790.07,10.01,False,-9510.0,401.0,True,9873.67,10.0,False,  25 Si  14   14988.34   21.89   3414.03   10.06      *              7790.07   10.01  -9510#    401#     9873.67   10.00
2012,rct2,10,15,25,P,21652.0,643.0,True,-1705.0,401.0,True,,,False,6752.0,643.0,True,-8736.0,643.0,True,7183.0,566.0,True,  25 P   15   21652#    643#    -1705#    401#        *              6752#    643#    -8736#    643#     7183#    566#  
2012,rct2,18,8,26,O,686.0,111.02,False,28539.0,526.0,True,50947.58,155.5,False,-1494.0,430.0,True,1275.0,336.0,True,-23791.0,1009.0,True,0 26 O    8     686.00  111.02  28539#    526#    50947.58  155.50  -1494#    430#     1275#    336#   -23791#   1009#  
2012,rct2,17,9,26,F,769.77,108.02,False,15971.63,135.2,False,30875.17,77.28,False,10875.46,134.36,False,8908.46,118.63,False,-14010.0,308.0,True,  26 F    9     769.77  108.02  15971.63  135.20  30875.17   77.28  10875.46  134.36   8908.46  118.63 -14010#    308#  
2012,rct2,16,10,26,Ne,5532.07,48.28,False,18173.03,77.63,False,7620.42,18.19,False,3630.73,74.53,False,2030.46,53.18,False,-8494.81,91.83,False,  26 Ne  10    5532.07   48.28  18173.03   77.63   7620.42   18.19   3630.73   74.53   2030.46   53.18  -8494.81   91.83
2012,rct2,15,11,26,Na,5574.28,3.7,False,12089.94,44.86,False,-17834.0,196.0,True,9801.67,3.54,False,3157.32,3.5,False,-4527.42,50.09,False,  26 Na  11    5574.28    3.70  12089.94   44.86 -17834#    196#     9801.67    3.54   3157.32    3.50  -4527.42   50.09
2012,rct2,14,12,26,Mg,11093.09,0.04,False,14145.7,1.2,False,-43293.0,596.0,True,2914.22,0.05,False,-1820.64,0.03,False,-5414.1,0.11,False,  26 Mg  12   11093.09    0.04  14145.70    1.20 -43293#    596#     2914.22    0.05  -1820.64    0.03  -5414.10    0.11
2012,rct2,13,13,26,Al,11365.26,0.48,False,6306.31,0.05,False,,,False,12434.26,0.06,False,-1872.79,0.69,False,2966.14,0.06,False,  26 Al  13   11365.26    0.48   6306.31    0.05      *             12434.26    0.06  -1872.79    0.69   2966.14    0.06
2012,rct2,12,14,26,Si,19039.62,10.0,False,5513.78,0.48,False,,,False,3617.44,1.11,False,-9024.99,0.36,False,3978.69,0.7,False,  26 Si  14   19039.62   10.00   5513.78    0.48      *              3617.44    1.11  -9024.99    0.36   3978.69    0.70
2012,rct2,11,15,26,P,16837.0,446.0,True,143.0,196.0,True,,,False,10939.0,197.0,True,-7860.0,540.0,True,9871.0,196.0,True,  26 P   15   16837#    446#      143#    196#        *             10939#    197#    -7860#    540#     9871#    196#  
2012,rct2,10,16,26,S,,,False,-51.0,718.0,True,,,False,4470.0,780.0,True,,,False,9028.0,780.0,True,  26 S   16       *               -51#    718#        *              4470#    780#        *              9028#    780#  
2012,rct2,19,8,27,O,-1647.0,526.0,True,,,False,59038.0,503.0,True,-821.0,711.0,True,2377.0,643.0,True,,,False,0 27 O    8   -1647#    526#        *             59038#    503#     -821#    711#     2377#    643#        *           
2012,rct2,18,9,27,F,2106.75,205.14,False,17392.37,245.54,False,41826.38,190.02,False,7992.72,220.04,False,10993.29,219.52,False,-16662.0,443.0,True,  27 F    9    2106.75  205.14  17392.37  245.54  41826.38  190.02   7992.72  220.04  10993.29  219.52 -16662#    443#  
2012,rct2,17,10,27,Ne,1514.94,67.69,False,18918.21,101.11,False,19420.21,65.21,False,6383.12,99.74,False,4340.35,97.35,False,-5818.18,127.8,False,  27 Ne  10    1514.94   67.69  18918.21  101.11  19420.21   65.21   6383.12   99.74   4340.35   97.35  -5818.18  127.80
2012,rct2,16,11,27,Na,6728.21,5.11,False,13286.09,18.56,False,-4795.22,26.6,False,7252.94,44.88,False,5298.02,3.76,False,-7430.8,72.38,False,  27 Na  11    6728.21    5.11  13286.09   18.56  -4795.22   26.60   7252.94   44.88   5298.02    3.76  -7430.80   72.38
2012,rct2,15,12,27,Mg,6443.39,0.04,False,15014.81,3.5,False,-31614.0,401.0,True,5482.01,1.2,False,-1304.6,0.06,False,-2988.57,0.52,False,  27 Mg  12    6443.39    0.04  15014.81    3.50 -31614#    401#     5482.01    1.20  -1304.60    0.06  -2988.57    0.52
2012,rct2,14,13,27,Al,13057.95,0.12,False,8271.17,0.11,False,,,False,6706.83,0.11,False,1600.88,0.1,False,-3132.39,0.11,False,  27 Al  13   13057.95    0.12   8271.17    0.11      *              6706.83    0.11   1600.88    0.10  -3132.39    0.11
2012,rct2,13,14,27,Si,13314.73,0.18,False,7463.25,0.16,False,,,False,7242.58,0.49,False,-7472.72,1.11,False,7195.58,0.14,False,  27 Si  14   13314.73    0.18   7463.25    0.16      *              7242.58    0.49  -7472.72    1.11   7195.58    0.14
2012,rct2,12,15,27,P,19767.0,197.0,True,870.45,26.34,False,,,False,6161.01,28.17,False,-6602.76,32.76,False,4971.56,26.36,False,  27 P   15   19767#    197#      870.45   26.34      *              6161.01   28.17  -6602.76   32.76   4971.56   26.36
2012,rct2,11,16,27,S,18122.0,718.0,True,1234.0,446.0,True,,,False,8000.0,567.0,True,-11428.0,643.0,True,11930.0,401.0,True,  27 S   16   18122#    718#     1234#    446#        *              8000#    567#   -11428#    643#    11930#    401#  
2012,rct2,20,8,28,O,442.0,861.0,True,,,False,67099.0,699.0,True,,,False,961.0,861.0,True,,,False,0 28 O    8     442#    861#        *             67099#    699#        *               961#    861#        *           
2012,rct2,19,9,28,F,-220.0,50.0,False,18819.0,540.0,True,49771.48,196.49,False,8898.72,250.58,False,10437.29,225.65,False,-17415.0,540.0,True,  28 F    9    -220.00   50.00  18819#    540#    49771.48  196.49   8898.72  250.58  10437.29  225.65 -17415#    540#  
2012,rct2,18,10,28,Ne,3815.57,115.91,False,20627.03,212.82,False,32784.36,95.82,False,3337.31,123.1,False,4792.11,121.98,False,-10409.75,146.59,False,  28 Ne  10    3815.57  115.91  20627.03  212.82  32784.36   95.82   3337.31  123.10   4792.11  121.98 -10409.75  146.59
2012,rct2,17,11,28,Na,3541.96,10.9,False,15313.11,66.01,False,6159.42,10.31,False,9243.05,20.87,False,5935.55,45.88,False,-6705.42,76.16,False,  28 Na  11    3541.96   10.90  15313.11   66.01   6159.42   10.31   9243.05   20.87   5935.55   45.88  -6705.42   76.16
2012,rct2,16,12,28,Mg,8503.43,2.0,False,16790.03,4.23,False,-19091.94,160.01,False,2552.86,4.03,False,-796.86,2.34,False,-7312.52,44.77,False,  28 Mg  12    8503.43    2.00  16790.03    4.23 -19091.94  160.01   2552.86    4.03   -796.86    2.34  -7312.52   44.77
2012,rct2,15,13,28,Al,7725.1,0.06,False,9552.89,0.13,False,-44367.0,596.0,True,10074.82,0.12,False,1206.3,0.13,False,-1846.31,1.21,False,  28 Al  13    7725.10    0.06   9552.89    0.13 -44367#    596#    10074.82    0.12   1206.30    0.13  -1846.31    1.21
2012,rct2,14,14,28,Si,17179.72,0.14,False,11585.02,0.1,False,,,False,1428.12,0.06,False,-7712.57,0.47,False,-2653.62,0.05,False,  28 Si  14   17179.72    0.14  11585.02    0.10      *              1428.12    0.06  -7712.57    0.47  -2653.62    0.05
2012,rct2,13,15,28,P,14496.6,26.37,False,2052.32,1.16,False,,,False,10704.04,1.16,False,-6111.02,10.07,False,7414.83,1.25,False,  28 P   15   14496.60   26.37   2052.32    1.16      *             10704.04    1.16  -6111.02   10.07   7414.83    1.25
2012,rct2,12,16,28,S,21026.0,432.0,True,2493.3,162.15,False,,,False,3811.0,253.0,True,-10801.0,431.0,True,5892.28,160.31,False,  28 S   16   21026#    432#     2493.30  162.15      *              3811#    253#   -10801#    431#     5892.28  160.31
2012,rct2,11,17,28,Cl,,,False,-3200.0,718.0,True,,,False,11149.0,843.0,True,,,False,13424.0,718.0,True,  28 Cl  17       *             -3200#    718#        *             11149#    843#        *             13424#    718#  
2012,rct2,20,9,29,F,1367.0,540.0,True,19743.0,861.0,True,57830.0,503.0,True,5886.0,711.0,True,9757.0,526.0,True,,,False,0 29 F    9    1367#    540#    19743#    861#    57830#    503#     5886#    711#     9757#    526#        *           
2012,rct2,19,10,29,Ne,963.09,138.26,False,21810.12,220.33,False,40294.88,99.67,False,4480.97,214.58,False,4598.8,126.12,False,-10686.83,184.7,False,  29 Ne  10     963.09  138.26  21810.12  220.33  40294.88   99.67   4480.97  214.58   4598.80  126.12 -10686.83  184.70
2012,rct2,18,11,29,Na,4403.03,12.63,False,15900.56,96.11,False,19632.43,7.4,False,6354.96,65.62,False,7064.59,19.63,False,-10338.68,77.63,False,  29 Na  11    4403.03   12.63  15900.56   96.11  19632.43    7.40   6354.96   65.62   7064.59   19.63 -10338.68   77.63
2012,rct2,17,12,29,Mg,3655.42,11.57,False,16903.48,15.33,False,-7446.42,51.28,False,5625.65,11.99,False,1122.01,11.93,False,-5435.87,21.46,False,  29 Mg  12    3655.42   11.57  16903.48   15.33  -7446.42   51.28   5625.65   11.99   1122.01   11.93  -5435.87   21.46
2012,rct2,16,13,29,Al,9425.45,0.94,False,10474.9,2.21,False,-31972.0,401.0,True,7092.76,0.93,False,2873.94,0.93,False,-5697.48,3.62,False,  29 Al  13    9425.45    0.94  10474.90    2.21 -31972#    401#     7092.76    0.93   2873.94    0.93  -5697.48    3.62
2012,rct2,15,14,29,Si,8473.6,0.0,False,12333.52,0.12,False,,,False,6012.47,0.1,False,-4820.91,0.06,False,-34.13,0.03,False,  29 Si  14    8473.60    0.00  12333.52    0.12      *              6012.47    0.10  -4820.91    0.06    -34.13    0.03
