vintage,kind,N,Z,A,element,Sn_keV,Sn_unc_keV,Sn_estimated,Sp_keV,Sp_unc_keV,Sp_estimated,Q4beta_keV,Q4beta_unc_keV,Q4beta_estimated,Qda_keV,Qda_unc_keV,Qda_estimated,Qpa_keV,Qpa_unc_keV,Qpa_estimated,Qna_keV,Qna_unc_keV,Qna_estimated,raw_line
2020,rct2,7,12,19,Mg,,,False,488.5689,111.4165,False,,,False,7829.6213,84.5822,False,,,False,13498.0211,63.4,False,  19 Mg  12       *                   488.5689  111.4165      *                  7829.6213   84.5822      *                 13498.0211   63.4000
2020,rct2,15,5,20,B,-1560.0,150.0,False,,,False,69419.0319,546.357,False,,,False,,,False,,,False,0 20 B    5   -1560.0000  150.0000      *                 69419.0319  546.3570      *                     *                     *               
2020,rct2,14,6,20,C,2981.5058,250.7354,False,29555.6549,573.754,False,44545.4989,230.6247,False,-3578.2661,308.0115,False,-1348.6998,307.9709,False,,,False,  20 C    6    2981.5058  250.7354  29555.6549  573.7540  44545.4989  230.6247  -3578.2661  308.0115  -1348.6998  307.9709      *               
2020,rct2,13,7,20,N,2161.0753,80.5814,False,17936.2277,126.1141,False,14916.0093,78.9019,False,7558.0392,84.4055,False,5598.6735,80.7825,False,-16303.4217,218.8209,False,  20 N    7    2161.0753   80.5814  17936.2277  126.1141  14916.0093   78.9019   7558.0392   84.4055   5598.6735   80.7825 -16303.4217  218.8209
2020,rct2,12,8,20,O,7608.0042,2.7815,False,19349.0544,16.4276,False,-13681.5222,2.0625,False,1393.8113,18.5906,False,790.1482,15.0261,False,-11589.3056,17.3874,False,  20 O    8    7608.0042    2.7815  19349.0544   16.4276 -13681.5222    2.0625   1393.8113   18.5906    790.1482   15.0261 -11589.3056   17.3874
2020,rct2,11,9,20,F,6601.3362,0.0297,False,10639.2921,2.6371,False,,,False,11476.1601,0.0297,False,5655.3562,0.0297,False,-2241.1398,15.0,False,  20 F    9    6601.3362    0.0297  10639.2921    2.6371      *                 11476.1601    0.0297   5655.3562    0.0297  -2241.1398   15.0000
2020,rct2,10,10,20,Ne,16865.3038,0.1601,False,12843.4581,0.0017,False,,,False,2795.7624,0.4633,False,-4129.5783,0.2479,False,-586.7658,0.0017,False,  20 Ne  10   16865.3038    0.1601  12843.4581    0.0017      *                  2795.7624    0.4633  -4129.5783    0.2479   -586.7658    0.0017
2020,rct2,9,11,20,Na,14150.214,10.5934,False,2190.5361,1.1205,False,,,False,12243.6782,1.167,False,-4785.9083,1.1642,False,10545.1894,1.1363,False,  20 Na  11   14150.2140   10.5934   2190.5361    1.1205      *                 12243.6782    1.1670  -4785.9083    1.1642  10545.1894    1.1363
2020,rct2,8,12,20,Mg,22432.0181,60.03,False,2740.6616,10.6986,False,,,False,3150.5091,93.8997,False,-12377.8305,59.6447,False,6623.6442,1.8964,False,  20 Mg  12   22432.0181   60.0300   2740.6616   10.6986      *                  3150.5091   93.8997 -12377.8305   59.6447   6623.6442    1.8964
2020,rct2,16,5,21,B,-910.0,242.0744,False,,,False,78430.492,558.6673,False,,,False,,,False,,,False,0 21 B    5    -910.0000  242.0744      *                 78430.4920  558.6673      *                     *                     *               
2020,rct2,15,6,21,C,-68.0,639.0,True,31047.0,809.0,True,51375.0,596.0,True,-3416.0,795.0,True,-1285.0,630.0,True,,,False,  21 C    6     -68#      639#      31047#      809#      51375#      596#      -3416#      795#      -1285#      630#          *               
2020,rct2,14,7,21,N,4605.9005,155.5414,False,19560.6224,266.752,False,27416.7728,134.0479,False,3528.9679,166.2809,False,5176.7049,137.3639,False,-20914.3222,244.2379,False,  21 N    7    4605.9005  155.5414  19560.6224  266.7520  27416.7728  134.0479   3528.9679  166.2809   5176.7049  137.3639 -20914.3222  244.2379
2020,rct2,13,8,21,O,3805.456,12.0326,False,20993.4351,79.8015,False,-2841.8169,12.0237,False,2916.5858,20.3244,False,-187.0785,22.1094,False,-11210.8297,32.311,False,  21 O    8    3805.4560   12.0326  20993.4351   79.8015  -2841.8169   12.0237   2916.5858   20.3244   -187.0785   22.1094 -11210.8297   32.3110
2020,rct2,12,9,21,F,8101.4601,1.8002,False,11132.748,2.0058,False,-27137.0,600.0,True,7330.344,3.1927,False,5599.2663,1.8,False,-7514.3705,18.6566,False,  21 F    9    8101.4601    1.8002  11132.7480    2.0058 -27137#      600#       7330.3440    3.1927   5599.2663    1.8000  -7514.3705   18.6566
2020,rct2,11,10,21,Ne,6761.1623,0.0385,False,13003.2842,0.0486,False,,,False,6466.4758,0.0385,False,-1740.8337,0.4649,False,697.4421,0.0385,False,  21 Ne  10    6761.1623    0.0385  13003.2842    0.0486      *                  6466.4758    0.0385  -1740.8337    0.4649    697.4421    0.0385
2020,rct2,10,11,21,Na,17106.6639,1.1098,False,2431.8963,0.0423,False,,,False,6773.8961,0.1656,False,-2638.4195,0.3658,False,2588.4323,0.4652,False,  21 Na  11   17106.6639    1.1098   2431.8963    0.0423      *                  6773.8961    0.1656  -2638.4195    0.3658   2588.4323    0.4652
2020,rct2,9,12,21,Mg,14645.1614,2.01,False,3235.6089,1.3413,False,,,False,8685.2732,10.5621,False,-9270.086,93.8843,False,11232.6355,0.8375,False,  21 Mg  12   14645.1614    2.0100   3235.6089    1.3413      *                  8685.2732   10.5621  -9270.0860   93.8843  11232.6355    0.8375
2020,rct2,8,13,21,Al,,,False,-2323.0,600.0,True,,,False,5962.0,603.0,True,,,False,7698.0,607.0,True,  21 Al  13       *                 -2323#      600#          *                  5962#      603#          *                  7698#      607#    
2020,rct2,16,6,22,C,103.0,640.0,True,32060.6549,604.7261,False,61635.9187,231.4903,False,-5079.5587,593.3748,False,-1294.9925,574.1025,False,,,False,0 22 C    6     103#      640#      32060.6549  604.7261  61635.9187  231.4903  -5079.5587  593.3748  -1294.9925  574.1025      *               
2020,rct2,15,7,22,N,1538.4289,247.2672,False,21167.0,631.0,True,36946.1961,207.7793,False,4972.0449,310.4191,False,4215.1053,229.8972,False,-22359.0438,564.9586,False,  22 N    7    1538.4289  247.2672  21167#      631#      36946.1961  207.7793   4972.0449  310.4191   4215.1053  229.8972 -22359.0438  564.9586
2020,rct2,14,8,22,O,6850.3198,58.1722,False,23237.8544,145.6326,False,9683.0184,56.9212,False,-1772.6587,97.2845,False,-1709.1678,59.2375,False,-17484.3202,113.6683,False,  22 O    8    6850.3198   58.1722  23237.8544  145.6326   9683.0184   56.9212  -1772.6587   97.2845  -1709.1678   59.2375 -17484.3202  113.6683
2020,rct2,13,9,22,F,5230.337,12.529,False,12557.629,17.255,False,-15408.0,401.0,True,9708.0112,12.4305,False,4324.5732,12.6763,False,-7416.477,20.5625,False,  22 F    9    5230.3370   12.5290  12557.6290   17.2550 -15408#      401#       9708.0112   12.4305   4324.5732   12.6763  -7416.4770   20.5625
2020,rct2,12,10,22,Ne,10364.2574,0.0424,False,15266.0816,1.8001,False,-41665.0,500.0,True,2703.5545,0.0346,False,-1673.2154,0.0177,False,-5711.1714,2.637,False,  22 Ne  10   10364.2574    0.0424  15266.0816    1.8001 -41665#      500#       2703.5545    0.0346  -1673.2154    0.0177  -5711.1714    2.6370
2020,rct2,11,11,22,Na,11067.8522,0.1384,False,6738.5862,0.1373,False,,,False,12571.3477,0.1318,False,-2069.3898,0.2071,False,1952.4558,0.1318,False,  22 Na  11   11067.8522    0.1384   6738.5862    0.1373      *                 12571.3477    0.1318  -2069.3898    0.2071   1952.4558    0.1318
2020,rct2,10,12,22,Mg,19375.1551,0.7711,False,5504.1,0.1648,False,,,False,3460.3322,1.1204,False,-8465.3156,10.5363,False,3494.3623,0.2256,False,  22 Mg  12   19375.1551    0.7711   5504.1000    0.1648      *                  3460.3322    1.1204  -8465.3156   10.5363   3494.3623    0.2256
2020,rct2,9,13,22,Al,16960.0,721.0,True,-9.0,401.0,True,,,False,11435.0,401.0,True,-8773.0,405.0,True,10918.0,401.0,True,  22 Al  13   16960#      721#         -9#      401#          *                 11435#      401#      -8773#      405#      10918#      401#    
2020,rct2,8,14,22,Si,,,False,739.0,781.0,True,,,False,,,False,,,False,7448.0,504.0,True,  22 Si  14       *                   739#      781#          *                     *                     *                  7448#      504#    
2020,rct2,17,6,23,C,-2488.0,1023.0,True,,,False,69325.0,997.0,True,-3501.0,1143.0,True,-367.0,1137.0,True,,,False,0 23 C    6   -2488#     1023#          *                 69325#      997#      -3501#     1143#       -367#     1137#          *               
2020,rct2,16,7,23,N,3115.6936,469.096,False,24179.745,480.0693,False,46250.2825,420.5696,False,1788.0,730.0,True,4080.9175,479.6525,False,-27034.7375,689.4815,False,  23 N    7    3115.6936  469.0960  24179.7450  480.0693  46250.2825  420.5696   1788#      730#       4080.9175  479.6525 -27034.7375  689.4815
2020,rct2,15,8,23,O,2732.9795,134.3643,False,24432.405,240.8029,False,20095.0452,121.7119,False,100.2622,181.0597,False,-2281.072,145.045,False,-17235.7939,260.7711,False,  23 O    8    2732.9795  134.3643  24432.4050  240.8029  20095.0452  121.7119    100.2622  181.0597  -2281.0720  145.0450 -17235.7939  260.7711
2020,rct2,14,9,23,F,7579.4305,35.5526,False,13286.7398,65.9564,False,-3462.8077,33.3222,False,5934.0366,35.4154,False,4353.1469,33.3322,False,-12834.8322,85.6419,False,  23 F    9    7579.4305   35.5526  13286.7398   65.9564  -3462.8077   33.3222   5934.0366   35.4154   4353.1469   33.3322 -12834.8322   85.6419
2020,rct2,13,10,23,Ne,5200.6473,0.1029,False,15236.3919,12.3994,False,-29104.0,500.0,True,5604.3672,1.803,False,-272.5266,0.1085,False,-3303.8145,0.8911,False,  23 Ne  10    5200.6473    0.1029  15236.3919   12.3994 -29104#      500#       5604.3672    1.8030   -272.5266    0.1085  -3303.8145    0.8911
2020,rct2,12,11,23,Na,12419.7801,0.1318,False,8794.1088,0.0178,False,,,False,6912.7299,0.0385,False,2376.1338,0.0024,False,-3865.9881,0.0298,False,  23 Na  11   12419.7801    0.1318   8794.1088    0.0178      *                  6912.7299    0.0385   2376.1338    0.0024  -3865.9881    0.0298
2020,rct2,11,12,23,Mg,13145.0063,0.1624,False,7581.2541,0.1355,False,,,False,7421.9898,0.0529,False,-7460.1079,1.1094,False,7214.6598,0.0318,False,  23 Mg  12   13145.0063    0.1624   7581.2541    0.1355      *                  7421.9898    0.0529  -7460.1079    1.1094   7214.6598    0.0318
2020,rct2,10,13,23,Al,19525.0,401.0,True,140.9136,0.3797,False,,,False,6555.0275,0.8295,False,-5865.5676,1.8946,False,5543.9848,1.1613,False,  23 Al  13   19525#      401#        140.9136    0.3797      *                  6555.0275    0.8295  -5865.5676    1.8946   5543.9848    1.1613
2020,rct2,9,14,23,Si,17762.0,707.0,True,1541.0,641.0,True,,,False,7571.0,781.0,True,,,False,12118.0,500.0,True,  23 Si  14   17762#      707#       1541#      641#          *                  7571#      781#          *                 12118#      500#    
2020,rct2,17,7,24,N,-2146.0,581.0,True,24522.0,1074.0,True,55356.0,401.0,True,4038.0,463.0,True,6159.0,718.0,True,-25798.0,687.0,True,0 24 N    7   -2146#      581#      24522#     1074#      55356#      401#       4038#      463#       6159#      718#     -25798#      687#    
2020,rct2,16,8,24,O,4192.2843,204.9326,False,25508.9957,451.7326,False,32433.9825,164.8745,False,-2553.5932,265.2467,False,-1867.4558,212.491,False,-21496.0,619.0,True,  24 O    8    4192.2843  204.9326  25508.9957  451.7326  32433.9825  164.8745  -2553.5932  265.2467  -1867.4558  212.4910 -21496#      619#    
2020,rct2,15,9,24,F,3812.0656,103.1976,False,14365.8258,156.0553,False,7593.328,97.6706,False,8972.2908,113.0464,False,4346.5373,98.4047,False,-12040.9973,165.8564,False,  24 F    9    3812.0656  103.1976  14365.8258  156.0553   7593.3280   97.6706   8972.2908  113.0464   4346.5373   98.4047 -12040.9973  165.8564
2020,rct2,14,10,24,Ne,8868.9154,0.5226,False,16525.8769,33.3244,False,-16696.828,19.4788,False,1965.7888,12.4096,False,-1039.982,1.8716,False,-8367.274,12.0109,False,  24 Ne  10    8868.9154    0.5226  16525.8769   33.3244 -16696.8280   19.4788   1965.7888   12.4096  -1039.9820    1.8716  -8367.2740   12.0109
2020,rct2,13,11,24,Na,6959.3653,0.0165,False,10552.8268,0.1057,False,-42438.0,500.0,True,10317.6221,0.0242,False,2177.9309,0.0419,False,-2723.8933,1.8001,False,  24 Na  11    6959.3653    0.0165  10552.8268    0.1057 -42438#      500#      10317.6221    0.0242   2177.9309    0.0419  -2723.8933    1.8001
2020,rct2,12,12,24,Mg,16531.2216,0.0343,False,11692.6957,0.013,False,,,False,1958.6204,0.1323,False,-6884.6656,0.0443,False,-2555.3996,0.0406,False,  24 Mg  12   16531.2216    0.0343  11692.6957    0.0130      *                  1958.6204    0.1323  -6884.6656    0.0443  -2555.3996    0.0406
2020,rct2,11,13,24,Al,14868.2013,0.4132,False,1864.1087,0.2301,False,,,False,11061.9812,0.278,False,-6088.6076,0.7882,False,7782.4474,0.2318,False,  24 Al  13   14868.2013    0.4132   1864.1087    0.2301      *                 11061.9812    0.2780  -6088.6076    0.7882   7782.4474    0.2318
2020,rct2,10,14,24,Si,21276.0,501.0,True,3291.8566,19.4751,False,,,False,3255.0,401.0,True,-11480.0,600.0,True,5487.7372,19.4867,False,  24 Si  14   21276#      501#       3291.8566   19.4751      *                  3255#      401#     -11480#      600#       5487.7372   19.4867
2020,rct2,9,15,24,P,,,False,-2781.0,707.0,True,,,False,11091.0,707.0,True,,,False,12577.0,781.0,True,  24 P   15       *                 -2781#      707#          *                 11091#      707#          *                 12577#      781#    
2020,rct2,18,7,25,N,-973.0,643.0,True,,,False,65341.0,503.0,True,2523.0,1116.0,True,7236.0,554.0,True,,,False,0 25 N    7    -973#      643#          *                 65341#      503#       2523#     1116#       7236#      554#          *               
2020,rct2,17,8,25,O,-757.3077,8.3205,False,26898.0,433.0,True,40521.8121,165.0843,False,1319.4082,451.8092,False,428.2808,265.3772,False,-20635.7706,284.3248,False,  25 O    8    -757.3077    8.3205  26898#      433#      40521.8121  165.0843   1319.4082  451.8092    428.2808  265.3772 -20635.7706  284.3248
2020,rct2,16,9,25,F,4281.6671,137.2612,False,14455.2086,191.0097,False,20250.1408,96.4424,False,7423.6032,155.2898,False,6915.1899,111.9872,False,-14784.2355,229.0707,False,  25 F    9    4281.6671  137.2612  14455.2086  191.0097  20250.1408   96.4424   7423.6032  155.2898   6915.1899  111.9872 -14784.2355  229.0707
2020,rct2,15,10,25,Ne,4155.1786,29.0499,False,16868.9899,101.8976,False,-5862.8246,30.7186,False,5390.0407,44.2027,False,35.1764,31.5811,False,-5672.1328,63.9033,False,  25 Ne  10    4155.1786   29.0499  16868.9899  101.8976  -5862.8246   30.7186   5390.0407   44.2027     35.1764   31.5811  -5672.1328   63.9033
2020,rct2,14,11,25,Na,9011.231,1.2001,False,10695.1423,1.3049,False,-29548.0,400.0,True,6507.0384,1.2045,False,3530.9573,1.2001,False,-6504.7873,12.4569,False,  25 Na  11    9011.2310    1.2001  10695.1423    1.3049 -29548#      400#       6507.0384    1.2045   3530.9573    1.2001  -6504.7873   12.4569
2020,rct2,13,12,25,Mg,7330.5219,0.0471,False,12063.8523,0.0497,False,,,False,7047.8786,0.0469,False,-3147.3353,0.1398,False,478.336,0.0501,False,  25 Mg  12    7330.5219    0.0471  12063.8523    0.0497      *                  7047.8786    0.0469  -3147.3353    0.1398    478.3360    0.0501
2020,rct2,12,13,25,Al,16938.4799,0.2369,False,2271.3669,0.065,False,,,False,7268.5076,0.0721,False,-3651.9324,0.1719,False,1911.8197,0.1468,False,  25 Al  13   16938.4799    0.2369   2271.3669    0.0650      *                  7268.5076    0.0721  -3651.9324    0.1719   1911.8197    0.1468
2020,rct2,11,14,25,Si,14989.182,21.8898,False,3412.8372,10.0026,False,,,False,7790.0576,10.0059,False,-9510.0,401.0,True,9873.7102,10.0013,False,  25 Si  14   14989.1820   21.8898   3412.8372   10.0026      *                  7790.0576   10.0059  -9510#      401#       9873.7102   10.0013
2020,rct2,10,15,25,P,21901.0,640.0,True,-2156.0,400.0,True,,,False,6951.0,640.0,True,-8586.0,640.0,True,7635.0,566.0,True,  25 P   15   21901#      640#      -2156#      400#          *                  6951#      640#      -8586#      640#       7635#      566#    
2020,rct2,18,8,26,O,739.3077,9.7073,False,28611.0,529.0,True,50875.5841,164.9503,False,-1566.0,433.0,True,2804.6668,451.7603,False,-23863.0,1010.0,True,0 26 O    8     739.3077    9.7073  28611#      529#      50875.5841  164.9503  -1566#      433#       2804.6668  451.7603 -23863#     1010#    
2020,rct2,17,9,26,F,730.8299,144.0693,False,15943.3462,196.7426,False,30884.7944,107.0272,False,10885.0577,196.5665,False,8917.3396,162.0759,False,-12399.3718,433.9742,False,  26 F    9     730.8299  144.0693  15943.3462  196.7426  30884.7944  107.0272  10885.0577  196.5665   8917.3396  162.0759 -12399.3718  433.9742
2020,rct2,16,10,26,Ne,5554.7015,34.3984,False,18142.0243,98.1873,False,7622.1169,18.4291,False,3647.4047,99.3937,False,2059.9054,38.0772,False,-8493.8549,123.0991,False,  26 Ne  10    5554.7015   34.3984  18142.0243   98.1873   7622.1169   18.4291   3647.4047   99.3937   2059.9054   38.0772  -8493.8549  123.0991
2020,rct2,15,11,26,Na,5574.2849,3.7016,False,12114.2485,29.2556,False,-17834.0,196.0,True,9801.669,3.539,False,3157.3198,3.5032,False,-4499.6416,33.5039,False,  26 Na  11    5574.2849    3.7016  12114.2485   29.2556 -17834#      196#       9801.6690    3.5390   3157.3198    3.5032  -4499.6416   33.5039
2020,rct2,14,12,26,Mg,11093.0797,0.0443,False,14145.701,1.2004,False,-43895.0,600.0,True,2914.1642,0.0336,False,-1820.6349,0.0293,False,-5414.0964,0.1084,False,  26 Mg  12   11093.0797    0.0443  14145.7010    1.2004 -43895#      600#       2914.1642    0.0336  -1820.6349    0.0293  -5414.0964    0.1084
