N,Z,A,B_total_MeV,B_1_volume,residual_B_1_volume,residual_BA_1_volume,B_2_surface,residual_B_2_surface,residual_BA_2_surface,B_3_coulomb,residual_B_3_coulomb,residual_BA_3_coulomb,B_4_asymmetry,residual_B_4_asymmetry,residual_BA_4_asymmetry,B_5_pairing,residual_B_5_pairing,residual_BA_5_pairing,is_magic_Z,is_magic_N
19,13,32,259.2110368,503.0982206194492,-243.8871838194492,-7.621474494357788,323.1752011681007,-63.96416436810074,-1.998880136503148,288.0326964021298,-28.821659602129785,-0.9006768625665558,261.89996962882293,-2.688932828822942,-0.08402915090071694,259.8499970618591,-0.638960261859097,-0.019967508183096783,False,False
18,14,32,271.407008,503.0982206194492,-231.69121261944917,-7.240350394357787,323.1752011681007,-51.76819316810071,-1.6177560365031471,282.17561227446794,-10.768604274467918,-0.33651888357712245,270.5610670418871,0.8459409581129194,0.02643565494102873,272.61103960885094,-1.2040316088509257,-0.03762598777659143,False,False
17,15,32,270.85184960000004,503.0982206194492,-232.24637101944916,-7.257699094357786,323.1752011681007,-52.32335156810069,-1.6351047365031466,275.86798321390904,-5.016133613909005,-0.15675417543465642,272.9643469057638,-2.1124973057637817,-0.06601554080511818,270.9143743388,-0.06252473879993659,-0.0019538980874980183,False,False
16,16,32,271.7801632,503.0982206194492,-231.3180574194492,-7.228689294357787,323.1752011681007,-51.39503796810072,-1.6060949365031476,269.1098092204531,2.670353979546917,0.08344856186084115,269.1098092204531,2.670353979546917,0.08344856186084115,271.15978178741693,0.6203814125830718,0.019386919143220993,False,False
15,17,32,258.3169856,503.0982206194492,-244.78123501944918,-7.649413594357787,323.1752011681007,-64.85821556810072,-2.0268192365031474,261.9010902941001,-3.5841046941000627,-0.11200327169062696,258.99745398595485,-0.680468385954839,-0.02126463706108872,256.947481418991,1.369504181009006,0.04279700565653144,False,False
14,18,32,246.4002848,503.0982206194492,-256.6979358194492,-8.021810494357787,323.1752011681007,-76.77491636810072,-2.3992161365031475,254.24182643485,-7.841541634849989,-0.24504817608906215,242.6272812022692,3.7730035977308205,0.11790636242908814,244.677253769233,1.7230310307670038,0.05384471971146887,False,False
21,12,33,252.0024606,518.820040013807,-266.817579413807,-8.085381194357787,335.1678809117733,-83.16542031177329,-2.520164251871918,305.7353647340996,-53.73290413409961,-1.6282698222454428,248.71850631961195,3.283954280388059,0.09951376607236542,248.71850631961195,3.283954280388059,0.09951376607236542,False,False
20,13,33,264.6803676,518.820040013807,-254.13967241380698,-7.701202194357787,335.1678809117733,-70.48751331177328,-2.135985251871918,300.3839981563408,-35.703630556340784,-1.0819281986769935,265.89231837473716,-1.2119507747371472,-0.03672578105264082,265.89231837473716,-1.2119507747371472,-0.03672578105264082,False,True
19,14,33,275.9149668,518.820040013807,-242.905073213807,-7.360759794357787,335.1678809117733,-59.25291411177329,-1.795542851871918,294.5866843637687,-18.67171756376871,-0.5658096231445063,276.9888885568281,-1.0739217568280992,-0.03254308354024543,276.9888885568281,-1.0739217568280992,-0.03254308354024543,False,False
18,15,33,280.9556409,518.820040013807,-237.864399113807,-7.2080120943577874,335.1678809117733,-54.212240011773304,-1.6427951518719184,288.34342335638337,-7.387782456383377,-0.2238721956479811,282.0082168658847,-1.0525759658847278,-0.0318962413904463,282.0082168658847,-1.0525759658847278,-0.0318962413904463,False,False
17,16,33,280.4218032,518.820040013807,-238.398236813807,-7.224188994357788,335.1678809117733,-54.746077711773296,-1.658972051871918,281.6542151341848,-1.2324119341848245,-0.037345816187418925,280.9503033019072,-0.5285001019071842,-0.016015154603248007,280.9503033019072,-0.5285001019071842,-0.016015154603248007,False,False
16,17,33,274.0569381,518.820040013807,-244.76310191380696,-7.417063694357787,335.1678809117733,-61.11094281177327,-1.8518467518719173,274.519059697173,-0.4621215971729953,-0.014003684762818039,273.8151478648954,0.24179023510464503,0.00732697682135288,273.8151478648954,0.24179023510464503,0.00732697682135288,False,False
15,18,33,261.6555447,518.820040013807,-257.164495313807,-7.792863494357787,335.1678809117733,-73.51233621177329,-2.227646551871918,266.937957045348,-5.282412345348007,-0.16007310137418204,260.60275055484937,1.0527941451506422,0.031902852883352796,260.60275055484937,1.0527941451506422,0.031902852883352796,False,False
22,12,34,256.7133246,534.5418594081648,-277.82853480816476,-8.171427494357786,347.19804578975595,-90.48472118975593,-2.6613153291104688,318.0569598050653,-61.343635205065254,-1.8042245648548605,249.7361054957663,6.977219104233711,0.20521232659510916,251.72487100710993,4.988453592890096,0.14671922332029694,False,False
21,13,34,267.2519204,534.5418594081648,-267.28993900816477,-7.861468794357787,347.19804578975595,-79.94612538975593,-2.3513566291104686,312.7585805351215,-45.50666013512148,-1.3384311804447493,269.03323377717015,-1.781313377170136,-0.0523915699167687,267.04446826582654,0.2074521341734794,0.006101533358043512,False,False
20,14,34,283.4636406,534.5418594081648,-251.07821880816476,-7.384653494357787,347.19804578975595,-63.73440518975593,-1.8745413291104687,307.01866965934914,-23.555029059349124,-0.6927949723337977,282.4231621080015,1.040478491998499,0.03060230858819115,284.41192761934514,-0.9482870193451163,-0.027890794686621066,False,True
19,15,34,287.2383104,534.5418594081648,-247.3035490081648,-7.273633794357788,347.19804578975595,-59.95973538975596,-1.7635216291104694,300.83722717774805,-13.598916777748059,-0.39996814052200175,289.90589048826024,-2.6675800882602516,-0.0784582378900074,287.9171249769166,-0.6788145769166363,-0.019965134615195185,False,False
18,16,34,291.8389524,534.5418594081648,-242.7029070081648,-7.138320794357789,347.19804578975595,-55.35909338975597,-1.6282086291104696,294.2142530903184,-2.3753006903183973,-0.06986178500936463,291.4814189179464,0.3575334820535545,0.010515690648633957,293.47018442929004,-1.6312320292900608,-0.04797741262617826,False,False
17,17,34,285.56500040000003,534.5418594081648,-248.97685900816475,-7.322848794357787,347.19804578975595,-61.63304538975592,-1.8127366291104683,287.14974739706,-1.5847469970599946,-0.046610205795882195,287.14974739706,-1.5847469970599946,-0.046610205795882195,285.1609818857164,0.4040185142836208,0.011882897478930024,False,False
16,18,34,278.7208616,534.5418594081648,-255.8209978081648,-7.524146994357788,347.19804578975595,-68.47718418975597,-2.0140348291104697,279.64371009797304,-0.9228484979730638,-0.0271426028815607,276.9108759256011,1.809985674398888,0.05323487277643788,278.8996414369447,-0.17877983694472732,-0.005258230498374333,False,False
22,13,35,272.5493505,550.2636788025226,-277.7143283025226,-7.934695094357788,359.26423255302,-86.71488205302,-2.4775680586577145,325.15593651478804,-52.606586014788036,-1.5030453147082297,271.3971842954139,1.1521662045860808,0.032919034416745166,271.3971842954139,1.1521662045860808,0.032919034416745166,False,False
21,14,35,285.934754,550.2636788025226,-264.3289248025226,-7.552254994357788,359.26423255302,-73.32947855302001,-2.0951279586577147,319.471220508416,-33.53646650841603,-0.958184757383315,286.9504938571897,-1.0157398571897147,-0.029021138776848993,286.9504938571897,-1.0157398571897147,-0.029021138776848993,False,False
20,15,35,295.618736,550.2636788025226,-254.64494280252256,-7.2755697943577875,359.26423255302,-63.645496553019996,-1.818442758657714,313.3492186554,-17.73048265540001,-0.5065852187257146,296.75701118028456,-1.1382751802845519,-0.03252214800813005,296.75701118028456,-1.1382751802845519,-0.03252214800813005,False,True
19,16,35,298.8247885,550.2636788025226,-251.43889030252257,-7.183968294357787,359.26423255302,-60.43944405302,-1.7268412586577142,306.78993095574003,-7.965142455740022,-0.2275754987354292,300.8167362646985,-1.991947764698466,-0.05691279327709903,300.8167362646985,-1.991947764698466,-0.05691279327709903,False,False
18,17,35,298.209765,550.2636788025226,-252.05391380252257,-7.201540394357788,359.26423255302,-61.054467553020004,-1.7444133586577144,299.79335740943606,-1.5835924094360507,-0.04524549741245859,299.12966911043145,-0.919904110431446,-0.0262829745837556,299.12966911043145,-0.919904110431446,-0.0262829745837556,False,False
17,18,35,291.46117350000003,550.2636788025226,-258.80250530252255,-7.394357294357787,359.26423255302,-67.80305905301998,-1.9372302586577137,292.35949801648803,-0.8983245164880032,-0.02566641475680009,291.6958097174834,-0.23463621748339847,-0.006703891928097099,291.6958097174834,-0.23463621748339847,-0.006703891928097099,False,False
16,19,35,278.8044315,550.2636788025226,-271.45924730252256,-7.755978494357787,359.26423255302,-80.45980105301999,-2.298851458657714,284.4883527768961,-5.683921276896058,-0.1623977507684588,278.5151580858545,0.289273414145498,0.008264954689871372,278.5151580858545,0.289273414145498,0.008264954689871372,False,False
22,14,36,292.05071640000006,565.9854981968804,-273.9347817968803,-7.609299494357787,371.3650750777913,-79.31435867779123,-2.2031766299386453,331.94398210137643,-39.89326570137638,-1.1081462694826771,290.6478212744224,1.4028951255776292,0.038969309043823036,292.5805539455511,-0.5298375455510609,-0.01471770959864058,False,False
21,15,36,299.0832912,565.9854981968804,-266.90220699688035,-7.4139501943577875,371.3650750777913,-72.28178387779127,-2.0078273299386464,325.8791985665434,-26.79590736654336,-0.74433076018176,302.65010810138176,-3.566816901381742,-0.09907824726060394,300.71737543025307,-1.6340842302530518,-0.04539122861814033,False,False
20,16,36,308.71403999999995,565.9854981968804,-257.2714581968804,-7.1464293943577895,371.3650750777913,-62.651035077791335,-1.7403065299386482,319.38121620779367,-10.667176207793716,-0.2963104502164921,309.05717600105515,-0.3431360010551998,-0.009531555584866661,310.98990867218384,-2.27586867218389,-0.06321857422733028,False,True
19,17,36,306.7895592,565.9854981968804,-259.1959389968804,-7.199887194357789,371.3650750777913,-64.5755158777913,-1.7937643299386474,312.4500350251273,-5.660475825127321,-0.15723543958687003,309.86902497344266,-3.079465773442678,-0.08554071592896327,307.936292302314,-1.1467331023139877,-0.03185369728649966,False,False
18,18,36,306.7167456,565.9854981968804,-259.26875259688035,-7.201909794357787,371.3650750777913,-64.64832947779126,-1.7957869299386462,305.08565501854434,1.6310905814556804,0.045308071707102236,305.08565501854434,1.6310905814556804,0.045308071707102236,307.01838768967303,-0.30164208967300965,-0.008378946935361379,False,False
17,19,36,293.1200388,565.9854981968804,-272.8654593968804,-7.579596094357789,371.3650750777913,-78.24503627779131,-2.1734732299386477,297.28807618804467,-4.168037388044695,-0.11577881633457486,294.70706613636,-1.5870273363600518,-0.0440840926766681,292.77433346523134,0.3457053347686383,0.009602925965795508,False,False
16,20,36,281.3716764,565.9854981968804,-284.61382179688036,-7.905939494357788,371.3650750777913,-89.99339867779128,-2.4998166299386466,289.0572985336284,-7.685622133628385,-0.2134895037118996,278.7332583268899,2.638418073110131,0.07328939091972586,280.6659909980186,0.7056854019814409,0.019602372277262248,True,False
22,15,37,305.8995757,581.7073175912382,-275.80774189123815,-7.454263294357788,383.49929540958817,-77.59971970958816,-2.097289721880761,338.4269497558441,-32.527374055844064,-0.8791182177255152,307.6641002209003,-1.764524520900295,-0.04768985191622419,307.6641002209003,-1.764524520900295,-0.04768985191622419,False,False
21,16,37,313.0176431,581.7073175912382,-268.6896744912382,-7.261883094357788,383.49929540958817,-70.48165230958818,-1.9049095218807617,331.98804323388066,-18.970400133880673,-0.51271351713191,316.2927118385012,-3.2750687385012043,-0.08851537131084336,316.2927118385012,-3.2750687385012043,-0.08851537131084336,False,False
20,17,37,317.1004192,581.7073175912382,-264.6068983912382,-7.151537794357789,383.49929540958817,-66.3988762095882,-1.794564221880762,325.11987627711966,-8.019457077119682,-0.2167420831653968,319.469556974783,-2.3691377747830416,-0.06403075066981194,319.469556974783,-2.3691377747830416,-0.06403075066981194,False,True
19,18,37,315.5042022,581.7073175912382,-266.20311539123816,-7.194678794357788,383.49929540958817,-67.99509320958816,-1.8377052218807612,317.8224488855611,-2.318246685561064,-0.06265531582597471,317.1946356297459,-1.6904334297458945,-0.04568738999313229,317.1946356297459,-1.6904334297458945,-0.04568738999313229,False,False
18,19,37,308.574376,581.7073175912382,-273.1329415912382,-7.381971394357789,383.49929540958817,-74.9249194095882,-2.024997821880762,310.09576105920496,-1.521385059204988,-0.04111851511364832,309.4679478033898,-0.8935718033898183,-0.0241505892808059,309.4679478033898,-0.8935718033898183,-0.0241505892808059,False,False
17,20,37,296.1278979,581.7073175912382,-285.5794196912382,-7.718362694357788,383.49929540958817,-87.37139750958818,-2.3613891218807614,301.93981279805126,-5.8119148980512705,-0.15707878102841272,296.2894934957146,-0.16159559571462978,-0.004367448532827832,296.2894934957146,-0.16159559571462978,-0.004367448532827832,True,False
23,15,38,309.5964462,597.429136985596,-287.83269078559596,-7.574544494357788,395.66569585204826,-86.06924965204826,-2.26498025400127,350.99224143337153,-41.39579523337153,-1.0893630324571455,311.8695627552046,-2.273116555204581,-0.05981885671591002,309.9883789117465,-0.3919327117465059,-0.010314018730171208,False,False
22,16,38,321.0537502,597.429136985596,-276.37538678559594,-7.273036494357788,395.66569585204826,-74.61194565204823,-1.9634722540012692,344.6103193735606,-23.556569173560604,-0.6199097150937001,322.6038126170917,-1.5500624170916808,-0.04079111623925476,324.4849964605498,-3.431246260549756,-0.09029595422499358,False,False
21,17,38,323.2083046,597.429136985596,-274.22083238559594,-7.2163376943577875,395.66569585204826,-72.45739125204824,-1.9067734540012695,337.80293584309555,-14.594631243095535,-0.38406924323935615,328.0222661735538,-4.813961573553797,-0.12668319930404728,326.14108233009574,-2.9327777300957223,-0.07717836131830848,False,False
20,18,38,327.3426666,597.429136985596,-270.086470385596,-7.107538694357789,395.66569585204826,-68.32302925204829,-1.7979744540012708,330.5700908419765,-3.2274242419765073,-0.08493221689411862,328.12492342459103,-0.7822568245910588,-0.020585705910291022,330.0061072680491,-2.663440668049134,-0.07009054389602984,False,True
19,19,38,320.64625340000003,597.429136985596,-276.7828835855959,-7.283760094357787,395.66569585204826,-75.01944245204822,-1.974195854001269,322.91178437020335,-2.265530970203315,-0.05961923605798197,322.91178437020335,-2.265530970203315,-0.05961923605798197,321.0306005267453,-0.3843471267452401,-0.01011439807224316,False,False
18,20,38,313.12164920000004,597.429136985596,-284.3074877855959,-7.481775994357787,395.66569585204826,-82.54404665204822,-2.172211754001269,314.8280164277761,-1.7063672277760702,-0.044904400730949215,312.38284901039066,0.7388001896093783,0.019442110252878377,314.26403285384873,-1.1423836538486967,-0.03006272773286044,True,False
23,16,39,325.4265222,613.1509563799538,-287.72443417995373,-7.377549594357788,407.86315195445206,-82.43662975445204,-2.113759737293642,357.24792993427184,-31.821407734271816,-0.8159335316479953,328.06266242676105,-2.6361402267610288,-0.06759333914771869,328.06266242676105,-2.6361402267610288,-0.06759333914771869,False,False
22,17,39,331.2817248,613.1509563799538,-281.86923157995375,-7.227416194357788,407.86315195445206,-76.58142715445206,-1.9636263372936424,350.49923366491447,-19.217508864914464,-0.49275663756190935,335.6087910590416,-4.327066259041601,-0.11095041689850259,335.6087910590416,-4.327066259041601,-0.11095041689850259,False,False
21,18,39,333.94135320000004,613.1509563799538,-279.2096031799537,-7.159220594357787,407.86315195445206,-73.92179875445203,-1.8954307372936416,343.3287438787223,-9.387390678722284,-0.24070232509544318,337.9681845406081,-4.026831340608055,-0.1032520856566168,337.9681845406081,-4.026831340608055,-0.1032520856566168,False,False
20,19,39,333.7240062,613.1509563799538,-279.42695017995374,-7.164793594357788,407.86315195445206,-74.13914575445204,-1.9010037372936421,335.7364605756953,-2.012454375695256,-0.05160139424859631,335.14084287146034,-1.4168366714603167,-0.0363291454220594,335.14084287146034,-1.4168366714603167,-0.0363291454220594,False,True
19,20,39,326.4171729,613.1509563799538,-286.73378347995373,-7.352148294357788,407.86315195445206,-81.44597905445204,-2.088358437293642,327.7223837558334,-1.3052108558333657,-0.03346694502136835,327.12676605159845,-0.7095931515984262,-0.01819469619483144,327.12676605159845,-0.7095931515984262,-0.01819469619483144,True,False
18,21,39,312.52484250000003,613.1509563799538,-300.6261138799537,-7.708361894357788,407.86315195445206,-95.33830945445203,-2.444572037293642,319.28651341913667,-6.761670919136634,-0.17337617741375985,313.92595408102244,-1.4011115810224055,-0.03592593797493347,313.92595408102244,-1.4011115810224055,-0.03592593797493347,False,False
25,15,40,319.256708,628.8727757743115,-309.61606777431155,-7.7404016943577885,420.0906062754931,-100.83389827549308,-2.520847456887327,376.17447535440067,-56.91776735440067,-1.4229441838600168,318.10174919149654,1.1549588085034657,0.02887397021258664,316.2681979868002,2.9885100131998,0.074712750329995,False,False
24,16,40,333.17302,628.8727757743115,-295.69975577431154,-7.392493894357789,420.0906062754931,-86.91758627549308,-2.172939656887327,369.9007423656732,-36.72772236567317,-0.9181930591418294,332.7341976214146,0.43882237858542794,0.0109705594646357,334.5677488261109,-1.3947288261109065,-0.03486822065277266,False,False
23,17,40,337.11064,628.8727757743115,-291.76213577431156,-7.294053394357789,420.0906062754931,-82.9799662754931,-2.0744991568873274,363.2087605110305,-26.098120511030515,-0.6524530127757628,342.30257909238503,-5.1919390923850415,-0.12979847730962604,340.4690278876887,-3.358387887688707,-0.08395969719221767,False,False
22,18,40,343.810376,628.8727757743115,-285.06239977431153,-7.126559994357788,420.0906062754931,-76.28023027549307,-1.9070057568873267,356.0985297904727,-12.288153790472677,-0.30720384476181695,346.80689360440806,-2.996517604408041,-0.07491294011020103,348.6404448091044,-4.830068809104375,-0.12075172022760938,False,False
21,19,40,341.52362800000003,628.8727757743115,-287.3491477743115,-7.183728694357788,420.0906062754931,-78.56697827549306,-1.9641744568873265,348.5700502039997,-7.0464222039996685,-0.1761605550999917,346.24714115748355,-4.723513157483524,-0.1180878289370881,344.4135899527872,-2.889961952787189,-0.07224904881967972,False,False
20,20,40,342.052184,628.8727757743115,-286.82059177431154,-7.170514794357788,420.0906062754931,-78.03842227549308,-1.950960556887327,340.62332175161157,1.428862248388441,0.03572155620971103,340.62332175161157,1.428862248388441,0.03572155620971103,342.4568729563079,-0.4046889563078935,-0.010117223907697337,True,True
19,21,40,326.946788,628.8727757743115,-301.9259877743115,-7.548149694357788,420.0906062754931,-93.14381827549306,-2.3285954568873266,332.25834443330825,-5.311556433308226,-0.13278891083270566,329.9354353867921,-2.9886473867920813,-0.07471618466980204,328.1018841820958,-1.1550961820957468,-0.02887740455239367,False,False
